# 
#     *****************************************************************************
#     ***         MC-GPU, version 1.3 (http://code.google.com/p/mcgpu/)         ***
#     ***                                                                       ***
#     ***                     Andreu Badal (Andreu.Badal-Soler@fda.hhs.gov)     ***
#     *****************************************************************************
# 
#  *** SIMULATION IN THE GPU USING CUDA ***
#
#  Image created counting the energy arriving at each pixel: ideal energy integrating detector.
#  Pixel value units: eV/cm^2 per history (energy fluence).
#  Focal spot position = (15.00000000,-45.00000000,15.00000000), cone beam direction = (0.00000000,1.00000000,0.00000000)
#  Pixel size:  0.300000 x 0.300000 = 0.090000 cm^2
#  Number of pixels in X and Z:  300  300
#  (X rows given first, a blank line separates the different Z values)
# 
#  [NON-SCATTERED] [COMPTON] [RAYLEIGH] [MULTIPLE-SCATTING]
# ==========================================================
0.00000000 0.17274767 0.00999936 0.15030670
0.00000000 0.19182148 0.00999936 0.16689593
0.00000000 0.17326252 0.01999872 0.16176850
0.00000000 0.17335921 0.02999808 0.14761943
0.00000000 0.18180389 0.00000000 0.18871221
0.00000000 0.14538062 0.00000000 0.09689909
0.00000000 0.22252903 0.00000000 0.19202907
0.00000000 0.24888447 0.00999936 0.20669053
0.00000000 0.17482151 0.00999936 0.10357592
0.00000000 0.16406686 0.01999872 0.22713761
0.00000000 0.25888694 0.00000000 0.14536123
0.00000000 0.19011791 0.00999936 0.15515206
0.00000000 0.16259821 0.00000000 0.14741785
0.00000000 0.20023305 0.00000000 0.14214397
0.00000000 0.22822607 0.00000000 0.14911720
0.00000000 0.21203595 0.04999680 0.15379625
0.00000000 0.15295665 0.00999936 0.13273957
0.00000000 0.18247401 0.00000000 0.12853553
0.00000000 0.22103141 0.00999936 0.09185377
0.00000000 0.23053470 0.02999808 0.12941169
0.00000000 0.09651496 0.00000000 0.13696298
0.00000000 0.21940864 0.01999872 0.09827143
0.00000000 0.21033242 0.00999936 0.06121507
0.00000000 0.20109525 0.01999872 0.21832910
0.00000000 0.21139548 0.00999936 0.13062154
0.00000000 0.19134641 0.00000000 0.09943604
0.00000000 0.10584851 0.00000000 0.09622174
0.00000000 0.28547906 0.00000000 0.10670891
0.00000000 0.16467303 0.00000000 0.09031970
0.00000000 0.16418472 0.00999936 0.10452575
0.00000000 0.12547857 0.00000000 0.10329502
0.00000000 0.18200003 0.00000000 0.17005674
0.00000000 0.21004170 0.00000000 0.12249784
0.00000000 0.19137222 0.00000000 0.09825489
0.00000000 0.16367587 0.00000000 0.13590166
0.00000000 0.20319296 0.00000000 0.10164143
0.00000000 0.12446550 0.00000000 0.09523180
0.00000000 0.18377811 0.00999936 0.09821456
0.00000000 0.18903733 0.00000000 0.12862234
0.00000000 0.16143040 0.00000000 0.07621244
0.00000000 0.15308271 0.00000000 0.09821035
0.00000000 0.10620429 0.01999872 0.12720342
0.00000000 0.22114520 0.00000000 0.16365446
0.00000000 0.11503550 0.00000000 0.17094634
0.00000000 0.19168748 0.01999872 0.14015434
0.00000000 0.17120719 0.02999808 0.08258491
0.00000000 0.15340575 0.00000000 0.08905635
0.00000000 0.09643118 0.00000000 0.11190795
0.00000000 0.16218874 0.02999808 0.11141812
0.00000000 0.16369934 0.00000000 0.11490039

0.00000000 0.12522094 0.00999936 0.07807557
0.00000000 0.18194395 0.00999936 0.12432924
0.00000000 0.16158248 0.00999936 0.13335989
0.00000000 0.09334385 0.00999936 0.08679953
0.00000000 0.14228720 0.00000000 0.10988929
0.00000000 0.07607970 0.00999936 0.09036022
0.00000000 0.11387906 0.00000000 0.10773179
0.00000000 0.15352305 0.00000000 0.10317646
0.00000000 0.13539405 0.00000000 0.16437107
0.00000000 0.15191580 0.01999872 0.10627023
0.00000000 0.11380410 0.00000000 0.10209519
0.00000000 0.11395489 0.00000000 0.17913113
0.00000000 0.10546114 0.00000000 0.13011865
0.00000000 0.13515199 0.00999936 0.14320311
0.00000000 0.16269500 0.00999936 0.11242859
0.00000000 0.08659320 0.00999936 0.15140461
0.00000000 0.19330807 0.00999936 0.11996830
0.00000000 0.17283642 0.00000000 0.15674609
0.00000000 0.16362016 0.00000000 0.12060494
0.00000000 0.12367832 0.00999936 0.18507786
0.00000000 0.18046984 0.00000000 0.17395622
0.00000000 0.11497536 0.00999936 0.08403782
0.00000000 0.15443205 0.00999936 0.10142274
0.00000000 0.16485173 0.00000000 0.10714049
0.00000000 0.13456736 0.02999808 0.16428792
0.00000000 0.16170216 0.00999936 0.11466642
0.00000000 0.18161879 0.00000000 0.17585674
0.00000000 0.10270889 0.00000000 0.13900504
0.00000000 0.09678797 0.00999936 0.12650677
0.00000000 0.16105965 0.03999744 0.14305462
0.00000000 0.13317247 0.01999872 0.15305905
0.00000000 0.22051989 0.00000000 0.17203330
0.00000000 0.18268762 0.01999872 0.14254270
0.00000000 0.11556479 0.02999808 0.16785473
0.00000000 0.19123428 0.00999936 0.13876416
0.00000000 0.10561089 0.00999936 0.13804622
0.00000000 0.21257050 0.00999936 0.15208186
0.00000000 0.16214766 0.00999936 0.15031087
0.00000000 0.22286852 0.02999808 0.13091905
0.00000000 0.16159039 0.00999936 0.15796779
0.00000000 0.16376447 0.02999808 0.11316658
0.00000000 0.20020379 0.00999936 0.12730267
0.00000000 0.17222894 0.01999872 0.07398498
0.00000000 0.12411544 0.03999744 0.17138627
0.00000000 0.17236003 0.03999744 0.18887965
0.00000000 0.15418813 0.00999936 0.17185843
0.00000000 0.14248388 0.00999936 0.13919648
0.00000000 0.10472411 0.00000000 0.15262737
0.00000000 0.19969186 0.01999872 0.14498788
0.00000000 0.20036190 0.00000000 0.10201128
0.00000000 0.15367362 0.01999872 0.14208524
0.00000000 0.16319011 0.02999808 0.22597114
0.00000000 0.22178740 0.00999936 0.24980385
0.00000000 0.18466088 0.00000000 0.17344857
0.00000000 0.21157735 0.00000000 0.11075565
0.00000000 0.12498174 0.00999936 0.16873171
0.00000000 0.22990073 0.01999872 0.20478249
0.00000000 0.15408978 0.00000000 0.14560068
0.00000000 0.23013761 0.00999936 0.17727679
0.00000000 0.21889671 0.00000000 0.08812298
0.00000000 0.15130693 0.03999744 0.16550195
0.00000000 0.16197043 0.01999872 0.25154599
0.00000000 0.15519365 0.01999872 0.12132256
0.00000000 0.20293425 0.01999872 0.23140996
0.00000000 0.13581183 0.00000000 0.19682849
0.00000000 0.20182791 0.00000000 0.18707978
0.00000000 0.22207022 0.00999936 0.16313586
0.00000000 0.22766248 0.00999936 0.15908306
0.00000000 0.19255369 0.01999872 0.25966597
0.00000000 0.17075362 0.00000000 0.19012521
0.00000000 0.21277568 0.00000000 0.20845882
0.00000000 0.17357349 0.00999936 0.22946756
0.00000000 0.22404110 0.02999808 0.17815561
0.00000000 0.23669531 0.03999744 0.18702659
0.00000000 0.28899332 0.00000000 0.16236020
0.00000000 0.19149299 0.00999936 0.15454850
0.00000000 0.21268440 0.00999936 0.18732780
0.00000000 0.15384189 0.01999872 0.14522202
0.00000000 0.24133296 0.00000000 0.11678017
0.00000000 0.28922698 0.02999808 0.16993292
0.00000000 0.26939694 0.01999872 0.13942364
0.00000000 0.25955789 0.00000000 0.19018773
0.00000000 0.21039167 0.00999936 0.21167033
0.00000000 0.26792669 0.00999936 0.23454037
0.00000000 0.14374194 0.00999936 0.23731889
0.00000000 0.35786475 0.02999808 0.29158132
0.00000000 0.20344398 0.00999936 0.16348112
0.00000000 0.32925209 0.00000000 0.15258112
0.00000000 0.18403041 0.00000000 0.16999210
0.00000000 0.24328863 0.00999936 0.19658434
0.00000000 0.22292142 0.01999872 0.23923217
0.00000000 0.31599396 0.00000000 0.17769291
0.00000000 0.20168140 0.01999872 0.23352256
0.00000000 0.25158741 0.01999872 0.17021753
0.00000000 0.27993751 0.01999872 0.14367461
0.00000000 0.17455606 0.01999872 0.14489587
0.00000000 0.20169971 0.00999936 0.19706622
0.00000000 0.20123104 0.00000000 0.21810089
0.00000000 0.20200425 0.00999936 0.27069741
0.00000000 0.21065126 0.01999872 0.20001322
0.00000000 0.22235123 0.00000000 0.17773886
0.00000000 0.30791391 0.03999744 0.18629996
0.00000000 0.21182938 0.00999936 0.23951061
0.00000000 0.15489664 0.01999872 0.11672338
0.00000000 0.21166560 0.02999808 0.21161551
0.00000000 0.21136913 0.01999872 0.21771334
0.00000000 0.21304581 0.00999936 0.21842455
0.00000000 0.23263380 0.01999872 0.13547806
0.00000000 0.22214632 0.02999808 0.23484666
0.00000000 0.25142906 0.00999936 0.23020130
0.00000000 0.24206934 0.01999872 0.24611301
0.00000000 0.21204125 0.01999872 0.17709953
0.00000000 0.28199313 0.05999616 0.19471280
0.00000000 0.25233073 0.02999808 0.17214643
0.00000000 0.16388067 0.00999936 0.14182163
0.00000000 0.26054890 0.03999744 0.20622140
0.00000000 0.26058654 0.02999808 0.17410462
0.00000000 0.21408850 0.02999808 0.25314818
0.00000000 0.36862111 0.03999744 0.21581554
0.00000000 0.26201617 0.02999808 0.17041361
0.00000000 0.40263420 0.00000000 0.21890141
0.00000000 0.21317410 0.01999872 0.26036188
0.00000000 0.25041285 0.00999936 0.24728387
0.00000000 0.29935335 0.03999744 0.15930253
0.00000000 0.32556632 0.01999872 0.18021894
0.00000000 0.22267906 0.01999872 0.16173234
0.00000000 0.24142016 0.02999808 0.20355050
0.00000000 0.18195810 0.03999744 0.20223024
0.00000000 0.32844225 0.00999936 0.20960916
0.00000000 0.30889217 0.03999744 0.28775342
0.00000000 0.23065905 0.01999872 0.24714353
0.00000000 0.26940370 0.00999936 0.24640836
0.00000000 0.27151015 0.02999808 0.23268021
0.00000000 0.28049339 0.02999808 0.25331991
0.00000000 0.33796371 0.00999936 0.20739133
0.00000000 0.36858815 0.00999936 0.16811231
0.00000000 0.40890490 0.03999744 0.20571776
0.00000000 0.22401338 0.00000000 0.19630908
0.00000000 0.29919168 0.00999936 0.25254168
0.00000000 0.30072257 0.00000000 0.18701703
0.00000000 0.32004995 0.00999936 0.23454228
0.00000000 0.23121018 0.05999616 0.20693454
0.00000000 0.25195416 0.01999872 0.19498250
0.00000000 0.23175773 0.04999680 0.19824254
0.00000000 0.25168018 0.01999872 0.25647483
0.00000000 0.21256870 0.00999936 0.24459663
0.00000000 0.16435453 0.01999872 0.18449573
0.00000000 0.31160496 0.02999808 0.23536874
0.00000000 0.25066302 0.01999872 0.15965529
0.00000000 0.29870084 0.00999936 0.21623506
0.00000000 0.30851346 0.00999936 0.16563164
0.00000000 0.29873399 0.01999872 0.17599609
0.00000000 0.35826861 0.02999808 0.23135904
0.00000000 0.26025311 0.00999936 0.24414168
0.00000000 0.26055637 0.02999808 0.22841956
0.00000000 0.29157698 0.02999808 0.27739025
0.00000000 0.24238732 0.00999936 0.30456347
0.00000000 0.30776924 0.00999936 0.18612222
0.00000000 0.33974713 0.00999936 0.19785596
0.00000000 0.31883119 0.01999872 0.20486797
0.00000000 0.18549951 0.00999936 0.24555963
0.00000000 0.25191609 0.01999872 0.23842036
0.00000000 0.30735344 0.01999872 0.19519937
0.00000000 0.28966576 0.00999936 0.21543328
0.00000000 0.34861507 0.01999872 0.14613645
0.00000000 0.33956805 0.01999872 0.26552085
0.00000000 0.25991614 0.00999936 0.14970436
0.00000000 0.34887391 0.02999808 0.17675735
0.00000000 0.23222200 0.01999872 0.23028374
0.00000000 0.19250863 0.00999936 0.23146112
0.00000000 0.18127325 0.00999936 0.17984533
0.00000000 0.28098792 0.00999936 0.20736004
0.00000000 0.31826821 0.02999808 0.14372632
0.00000000 0.32946843 0.00000000 0.15482550
0.00000000 0.28980443 0.00000000 0.25290164
0.00000000 0.29973045 0.01999872 0.17659144
0.00000000 0.32087501 0.02999808 0.24244757
0.00000000 0.24175675 0.01999872 0.19893239
0.00000000 0.28017747 0.02999808 0.19853792
0.00000000 0.36687243 0.00999936 0.19034548
0.00000000 0.15517720 0.00999936 0.24566527
0.00000000 0.22437450 0.02999808 0.24942269
0.00000000 0.29087918 0.00999936 0.23811476
0.00000000 0.28884972 0.04999680 0.16773475
0.00000000 0.18276430 0.03999744 0.21654738
0.00000000 0.22362774 0.03999744 0.22053866
0.00000000 0.30147353 0.02999808 0.20680491
0.00000000 0.31326041 0.00000000 0.19918941
0.00000000 0.21354866 0.01999872 0.18284357
0.00000000 0.29907469 0.02999808 0.22492539
0.00000000 0.30000372 0.01999872 0.17479010
0.00000000 0.28077453 0.01999872 0.07579050
0.00000000 0.22331820 0.00000000 0.12411182
0.00000000 0.32919095 0.00000000 0.23097345
0.00000000 0.25784286 0.00000000 0.20461862
0.00000000 0.28115164 0.01999872 0.20311076
0.00000000 0.22503856 0.01999872 0.23689341
0.00000000 0.24155200 0.02999808 0.19201050
0.00000000 0.19252139 0.00999936 0.27026985
0.00000000 0.37613926 0.02999808 0.16611372
0.00000000 0.19188611 0.02999808 0.15560304
0.00000000 0.31138248 0.00999936 0.16847729
0.00000000 0.39693824 0.05999616 0.14130809
0.00000000 0.36703119 0.00999936 0.27951097
0.00000000 0.28995028 0.00999936 0.16697240
0.00000000 0.22302833 0.03999744 0.21420204
0.00000000 0.27221383 0.00999936 0.12040411
0.00000000 0.27143845 0.04999680 0.21719247
0.00000000 0.26146453 0.00999936 0.16227355
0.00000000 0.21170381 0.01999872 0.23734945
0.00000000 0.27158346 0.00999936 0.24815243
0.00000000 0.26134575 0.02999808 0.22964759
0.00000000 0.17400175 0.01999872 0.21619848
0.00000000 0.31873095 0.01999872 0.14156815
0.00000000 0.32875383 0.02999808 0.16642058
0.00000000 0.26936874 0.00999936 0.20932683
0.00000000 0.26192717 0.00999936 0.23026629
0.00000000 0.23261270 0.02999808 0.13083806
0.00000000 0.18331785 0.00000000 0.14990915
0.00000000 0.35567375 0.02999808 0.15805336
0.00000000 0.30065444 0.01999872 0.13166160
0.00000000 0.28042328 0.01999872 0.21456066
0.00000000 0.26954450 0.01999872 0.21911739
0.00000000 0.26141898 0.02999808 0.17015651
0.00000000 0.14540801 0.00000000 0.19752212
0.00000000 0.26175019 0.00999936 0.12281180
0.00000000 0.20489597 0.02999808 0.21686092
0.00000000 0.14400146 0.00999936 0.16984088
0.00000000 0.27918901 0.00999936 0.14975133
0.00000000 0.20186999 0.00000000 0.16480261
0.00000000 0.33472130 0.00999936 0.15132841
0.00000000 0.25113254 0.00999936 0.14167359
0.00000000 0.24156510 0.01999872 0.19507909
0.00000000 0.24181119 0.01999872 0.11113531
0.00000000 0.30035599 0.00999936 0.13244538
0.00000000 0.22942353 0.00999936 0.20416502
0.00000000 0.25151123 0.00999936 0.13474465
0.00000000 0.24108490 0.00999936 0.13646568
0.00000000 0.15450405 0.00000000 0.19667837
0.00000000 0.13527850 0.03999744 0.14586394
0.00000000 0.32793303 0.00000000 0.17760366
0.00000000 0.28074632 0.00999936 0.09481412
0.00000000 0.25866785 0.00000000 0.14347309
0.00000000 0.26003835 0.00999936 0.14308448
0.00000000 0.20245628 0.00999936 0.17264489
0.00000000 0.19308643 0.00000000 0.11504443
0.00000000 0.19315693 0.00999936 0.13080482
0.00000000 0.20071242 0.00999936 0.14777130
0.00000000 0.22174845 0.00999936 0.20742966
0.00000000 0.20238037 0.01999872 0.15399598
0.00000000 0.22290295 0.00999936 0.17314699
0.00000000 0.22017866 0.00999936 0.17619236
0.00000000 0.24184479 0.00000000 0.20280850
0.00000000 0.24835980 0.00999936 0.19363275
0.00000000 0.26838345 0.00000000 0.15039438
0.00000000 0.13433263 0.00000000 0.16273640
0.00000000 0.14339887 0.00000000 0.15159360
0.00000000 0.16376868 0.01999872 0.13156837
0.00000000 0.19304705 0.00000000 0.15224254
0.00000000 0.17193640 0.00999936 0.10526679
0.00000000 0.20136397 0.01999872 0.18462417
0.00000000 0.19233070 0.01999872 0.11147931
0.00000000 0.16450522 0.01999872 0.23946331
0.00000000 0.19229437 0.03999744 0.19972572
0.00000000 0.23252435 0.00999936 0.12332948
0.00000000 0.24922556 0.03999744 0.19404850
0.00000000 0.22034536 0.00999936 0.17027918
0.00000000 0.21882754 0.02999808 0.09444025
0.00000000 0.26744886 0.00999936 0.11913214
0.00000000 0.24115415 0.01999872 0.18535650
0.00000000 0.18052222 0.01999872 0.16123408
0.00000000 0.22152698 0.00000000 0.09414731
0.00000000 0.12472774 0.00000000 0.13505799
0.00000000 0.20172544 0.00000000 0.11319075
0.00000000 0.12368068 0.00999936 0.09424225
0.00000000 0.14517836 0.02999808 0.11125828
0.00000000 0.10545293 0.00000000 0.15954681
0.00000000 0.17112074 0.00000000 0.08123609
0.00000000 0.14382378 0.00000000 0.10296852
0.00000000 0.19913155 0.00999936 0.13556565
0.00000000 0.14393648 0.00000000 0.14575292
0.00000000 0.17098386 0.00000000 0.09801020
0.00000000 0.11445321 0.02999808 0.11076832
0.00000000 0.20231198 0.00999936 0.10782183
0.00000000 0.14405716 0.00999936 0.10399029
0.00000000 0.14366292 0.00000000 0.12537290
0.00000000 0.15182780 0.00999936 0.11603386
0.00000000 0.15487736 0.00999936 0.11981352
0.00000000 0.16200377 0.01999872 0.09731331
0.00000000 0.19166880 0.01999872 0.09464657
0.00000000 0.11421266 0.01999872 0.13118907
0.00000000 0.06738335 0.00000000 0.13596683
0.00000000 0.13389021 0.00999936 0.12560209
0.00000000 0.12514339 0.00000000 0.08028735
0.00000000 0.21746375 0.00000000 0.10876990
0.00000000 0.20404256 0.00000000 0.05116371
0.00000000 0.19033403 0.00999936 0.14231145
0.00000000 0.14376888 0.00999936 0.10018683
0.00000000 0.17331876 0.00999936 0.15322517
0.00000000 0.12513297 0.01999872 0.09956576

0.00000000 0.10365025 0.00000000 0.15616760
0.00000000 0.14607772 0.00000000 0.12184823
0.00000000 0.15941118 0.00000000 0.16704317
0.00000000 0.17029968 0.00999936 0.14257359
0.00000000 0.16357576 0.00000000 0.14358397
0.00000000 0.11417021 0.00000000 0.11228224
0.00000000 0.14442946 0.01999872 0.15050433
0.00000000 0.11389312 0.00000000 0.13424937
0.00000000 0.10342279 0.00000000 0.09393307
0.00000000 0.14235430 0.00000000 0.09460566
0.00000000 0.09466499 0.00000000 0.05522804
0.00000000 0.13369515 0.01999872 0.08911602
0.00000000 0.12500985 0.00000000 0.15241104
0.00000000 0.07647682 0.00000000 0.20012179
0.00000000 0.11377607 0.00000000 0.07905395
0.00000000 0.10632066 0.00000000 0.13107490
0.00000000 0.16193068 0.00000000 0.17521646
0.00000000 0.11665325 0.02999808 0.14318108
0.00000000 0.14689564 0.00000000 0.15029087
0.00000000 0.13250962 0.00000000 0.14485060
0.00000000 0.11379424 0.01999872 0.12131306
0.00000000 0.14459419 0.01999872 0.16913890
0.00000000 0.17983388 0.00000000 0.11420271
0.00000000 0.09671433 0.00999936 0.10647506
0.00000000 0.20152698 0.00000000 0.13531553
0.00000000 0.14186801 0.00000000 0.16181713
0.00000000 0.14515584 0.00000000 0.15072317
0.00000000 0.13454444 0.02999808 0.13268054
0.00000000 0.17167752 0.00000000 0.13358705
0.00000000 0.14397983 0.00000000 0.12777330
0.00000000 0.12447490 0.01999872 0.26526332
0.00000000 0.10543800 0.00999936 0.10539183
0.00000000 0.12493567 0.00999936 0.11213615
0.00000000 0.18162692 0.00000000 0.13227035
0.00000000 0.26789080 0.01999872 0.14199761
0.00000000 0.17948052 0.00000000 0.16034651
0.00000000 0.08519483 0.00999936 0.15449734
0.00000000 0.17300427 0.00999936 0.17749637
0.00000000 0.18947035 0.00000000 0.21297605
0.00000000 0.16468012 0.01999872 0.14133897
0.00000000 0.15321489 0.01999872 0.09949354
0.00000000 0.18113508 0.00000000 0.19266266
0.00000000 0.17465992 0.01999872 0.19364541
0.00000000 0.23864165 0.01999872 0.20811387
0.00000000 0.14497974 0.01999872 0.15562580
0.00000000 0.20142803 0.03999744 0.14180550
0.00000000 0.12332698 0.01999872 0.09702468
0.00000000 0.18068558 0.00000000 0.13797369
0.00000000 0.16351902 0.01999872 0.15761366
0.00000000 0.11481699 0.02999808 0.12646507
0.00000000 0.16367367 0.00999936 0.20756136
0.00000000 0.18203634 0.00000000 0.16571999
0.00000000 0.23952009 0.01999872 0.11409175
0.00000000 0.15354021 0.00000000 0.16747470
0.00000000 0.18222760 0.00999936 0.12405536
0.00000000 0.22113342 0.01999872 0.15673640
0.00000000 0.21201402 0.00999936 0.14431081
0.00000000 0.28958576 0.00999936 0.11859213
0.00000000 0.16480881 0.00999936 0.12166921
0.00000000 0.17355216 0.00999936 0.15374140
0.00000000 0.14363906 0.00000000 0.11418759
0.00000000 0.17144384 0.00999936 0.22435992
0.00000000 0.20215499 0.03999744 0.14789177
0.00000000 0.23000889 0.02999808 0.13005523
0.00000000 0.18163547 0.02999808 0.19858213
0.00000000 0.18124365 0.00999936 0.17509513
0.00000000 0.20310052 0.01999872 0.26184242
0.00000000 0.19198210 0.02999808 0.22096427
0.00000000 0.23006175 0.00999936 0.14256729
0.00000000 0.27832203 0.00999936 0.19664682
0.00000000 0.20108087 0.00999936 0.18140922
0.00000000 0.18316025 0.00000000 0.15458021
0.00000000 0.15339568 0.01999872 0.14252540
0.00000000 0.20141408 0.01999872 0.20625404
0.00000000 0.09601699 0.00999936 0.16919076
0.00000000 0.21249752 0.00000000 0.17986732
0.00000000 0.16473179 0.01999872 0.18896675
0.00000000 0.15581378 0.01999872 0.22390620
0.00000000 0.20082824 0.01999872 0.24013620
0.00000000 0.19242288 0.01999872 0.15497115
0.00000000 0.24135980 0.02999808 0.22225432
0.00000000 0.23217975 0.00000000 0.19470014
0.00000000 0.21317806 0.00999936 0.19128616
0.00000000 0.23120593 0.01999872 0.26316898
0.00000000 0.17297377 0.01999872 0.26053959
0.00000000 0.20238654 0.00999936 0.22305469
0.00000000 0.17216812 0.00999936 0.17501137
0.00000000 0.17170366 0.04999680 0.13207573
0.00000000 0.30898065 0.00999936 0.23756122
0.00000000 0.19283725 0.00999936 0.16293765
0.00000000 0.29853189 0.02999808 0.22235340
0.00000000 0.22096479 0.01999872 0.15486895
0.00000000 0.18411073 0.00000000 0.26158074
0.00000000 0.15447113 0.00999936 0.21120631
0.00000000 0.27120937 0.02999808 0.21954065
0.00000000 0.15420058 0.02999808 0.12670957
0.00000000 0.22155820 0.00999936 0.17060197
0.00000000 0.26993875 0.00999936 0.21470519
0.00000000 0.22773626 0.00999936 0.20909264
0.00000000 0.16278615 0.03999744 0.13615339
0.00000000 0.20231139 0.00999936 0.11930438
0.00000000 0.15448042 0.00999936 0.24679043
0.00000000 0.23098596 0.00999936 0.13788285
0.00000000 0.25190456 0.02999808 0.17337848
0.00000000 0.16424225 0.00999936 0.20197637
0.00000000 0.22242102 0.01999872 0.15353051
0.00000000 0.26073699 0.00999936 0.09859282
0.00000000 0.23088898 0.00000000 0.26374029
0.00000000 0.29017331 0.00000000 0.23410094
0.00000000 0.12459533 0.00999936 0.16566571
0.00000000 0.29977378 0.02999808 0.16687985
0.00000000 0.17454963 0.01999872 0.17864032
0.00000000 0.22899038 0.01999872 0.21317283
0.00000000 0.26034740 0.01999872 0.12264458
0.00000000 0.22180885 0.01999872 0.26050541
0.00000000 0.31943779 0.03999744 0.22498484
0.00000000 0.30079911 0.01999872 0.20381544
0.00000000 0.32152089 0.01999872 0.22649164
0.00000000 0.25111159 0.00000000 0.16574917
0.00000000 0.32773883 0.02999808 0.15158889
0.00000000 0.36957784 0.00000000 0.22461211
0.00000000 0.22206205 0.00999936 0.20915567
0.00000000 0.29879074 0.02999808 0.17158182
